gps_total_rows,gps_dropped_speed_gate,gps_dropped_jump_gate,gps_dropped_signal_quality,speed_total_rows,speed_used_rows,speed_dropped_zero,speed_dropped_above_max,hr_total_rows,hr_used_rows,hr_dropped_below_min,hr_dropped_above_max,accel_total_rows,accel_used_rows,accel_dropped_speed_gate,accel_dropped_signal_quality,hsd_total_rows,hsd_used_rows,hsd_skipped_no_speed_col,hsd_skipped_threshold_below_gate,hsd_skipped_too_few_rows,hsd_season_max_speed,hsd_threshold_used,hsd_dropped_below_threshold,sessions_processed
164723801,63085026,65,0,164723801,101279585,63385756,58460,164723801,120409627,44313614,560,164723801,90237090,63385756,23302045,164723801,333140,0,0,30,9.99723,5.9983379999999995,164390661,261
